order_id,order_date,product_id,product_name,variant,category,supplier,sales_channel,region,payment_method,quantity,unit_price,discount_pct,gross_sales,net_sales,cost,profit,month,week,margin_pct
ORD-500119,2025-07-30,SKU-1058,Water Bottle,Premium,Sports,Aster Distribution,Marketplace,Yogyakarta,Bank Transfer,2,48.14,0.05,96.28,91.47,72.04,19.43,2025-07,2025-07-28/2025-08-03,0.2124193724718487
ORD-500120,2025-08-02,SKU-1014,Mechanical Keyboard,Premium,Electronics,Nova Supply Co.,Online,Jakarta,E-Wallet,1,106.42,0.05,106.42,101.1,74.24,26.86,2025-08,2025-07-28/2025-08-03,0.26567754698318496
ORD-500121,2025-02-18,SKU-1056,Resistance Bands,Pro,Sports,Nova Supply Co.,Marketplace,Bandung,Bank Transfer,1,37.19,0.05,37.19,35.33,21.86,13.47,2025-02,2025-02-17/2025-02-23,0.38126238324370226
ORD-500122,2025-04-18,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Retail Store,Semarang,Card,1,33.1,0.05,33.1,31.44,18.31,13.13,2025-04,2025-04-14/2025-04-20,0.4176208651399491
ORD-500123,2025-03-09,SKU-1042,Face Cleanser,Premium,Beauty,Peak Imports,Online,Jakarta,Card,2,31.12,0.05,62.24,59.13,50.32,8.81,2025-03,2025-03-03/2025-03-09,0.14899374260104853
ORD-500124,2025-07-22,SKU-1064,Dumbbell Set,Premium,Sports,Brightline Wholesale,Marketplace,Yogyakarta,Card,1,28.95,0.05,28.95,27.5,16.15,11.35,2025-07,2025-07-21/2025-07-27,0.4127272727272727
ORD-500125,2025-12-11,SKU-1031,Notebook,Standard,Office,Brightline Wholesale,Online,Medan,Card,2,36.9,0.15,73.8,62.73,46.12,16.61,2025-12,2025-12-08/2025-12-14,0.26478558903236094
ORD-500126,2025-01-05,SKU-1042,Face Cleanser,Premium,Beauty,Peak Imports,Marketplace,Surabaya,Card,1,31.12,0.2,31.12,24.9,25.16,-0.26,2025-01,2024-12-30/2025-01-05,-0.010441767068273093
ORD-500127,2025-04-07,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Marketplace,Jakarta,Bank Transfer,3,33.1,0.0,99.3,99.3,54.93,44.37,2025-04,2025-04-07/2025-04-13,0.4468277945619335
ORD-500128,2025-03-07,SKU-1048,Hair Dryer,Premium,Beauty,Urban Source Ltd.,Retail Store,Jakarta,E-Wallet,2,35.46,0.0,70.92,70.92,39.54,31.38,2025-03,2025-03-03/2025-03-09,0.44247038917089676
ORD-500129,2025-05-31,SKU-1048,Hair Dryer,Premium,Beauty,Urban Source Ltd.,Online,Yogyakarta,E-Wallet,2,35.46,0.05,70.92,67.37,39.54,27.83,2025-05,2025-05-26/2025-06-01,0.413091880659047
ORD-500130,2025-07-08,SKU-1059,Water Bottle,Pro,Sports,Brightline Wholesale,Online,Jakarta,Bank Transfer,2,21.51,0.1,43.02,38.72,34.74,3.98,2025-07,2025-07-07/2025-07-13,0.10278925619834711
ORD-500131,2025-07-03,SKU-1049,Makeup Brush Set,Standard,Beauty,Nova Supply Co.,Online,Makassar,E-Wallet,1,34.46,0.2,34.46,27.57,25.68,1.89,2025-07,2025-06-30/2025-07-06,0.06855277475516866
ORD-500132,2025-02-06,SKU-1046,Moisturizer,Premium,Beauty,Peak Imports,Wholesale,Medan,Cash,2,8.32,0.0,16.64,16.64,9.18,7.46,2025-02,2025-02-03/2025-02-09,0.44831730769230765
ORD-500133,2025-08-17,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Retail Store,Medan,Bank Transfer,1,61.43,0.05,61.43,58.36,33.7,24.66,2025-08,2025-08-11/2025-08-17,0.42254969156956823
ORD-500134,2025-04-27,SKU-1027,Desk Lamp,Pro,Home & Kitchen,Brightline Wholesale,Marketplace,Yogyakarta,E-Wallet,1,72.16,0.0,72.16,72.16,43.33,28.83,2025-04,2025-04-21/2025-04-27,0.3995288248337029
ORD-500135,2025-05-13,SKU-1009,Power Bank,Pro,Electronics,Nova Supply Co.,Retail Store,Makassar,E-Wallet,2,120.75,0.0,241.5,241.5,184.86,56.64,2025-05,2025-05-12/2025-05-18,0.23453416149068324
ORD-500136,2025-05-24,SKU-1012,USB-C Hub,Pro,Electronics,Nova Supply Co.,Online,Jakarta,E-Wallet,1,66.9,0.1,66.9,60.21,46.06,14.15,2025-05,2025-05-19/2025-05-25,0.23501079554891213
ORD-500137,2025-08-02,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Retail Store,Surabaya,E-Wallet,1,23.78,0.05,23.78,22.59,18.47,4.12,2025-08,2025-07-28/2025-08-03,0.18238158477202301
ORD-500138,2025-11-18,SKU-1014,Mechanical Keyboard,Premium,Electronics,Nova Supply Co.,Online,Jakarta,Card,1,106.42,0.2,106.42,85.14,74.24,10.9,2025-11,2025-11-17/2025-11-23,0.12802443035001174
ORD-500139,2025-03-31,SKU-1006,Wireless Earbuds,Pro,Electronics,Aster Distribution,Online,Bandung,E-Wallet,1,48.0,0.0,48.0,48.0,31.91,16.09,2025-03,2025-03-31/2025-04-06,0.33520833333333333
ORD-500140,2025-08-27,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Online,Jakarta,Bank Transfer,3,33.1,0.2,99.3,79.44,54.93,24.51,2025-08,2025-08-25/2025-08-31,0.308534743202417
ORD-500141,2025-08-13,SKU-1004,Wireless Earbuds,Standard,Electronics,Aster Distribution,Marketplace,Jakarta,E-Wallet,1,77.45,0.0,77.45,77.45,55.47,21.98,2025-08,2025-08-11/2025-08-17,0.28379599741768885
ORD-500142,2025-12-25,SKU-1005,Wireless Earbuds,Premium,Electronics,Aster Distribution,Marketplace,Surabaya,Card,2,102.99,0.05,205.98,195.68,121.46,74.22,2025-12,2025-12-22/2025-12-28,0.3792927228127555
ORD-500143,2025-07-10,SKU-1009,Power Bank,Pro,Electronics,Nova Supply Co.,Online,Yogyakarta,E-Wallet,2,120.75,0.05,241.5,229.42,184.86,44.56,2025-07,2025-07-07/2025-07-13,0.19422892511550868
ORD-500144,2025-03-02,SKU-1017,Air Fryer,Premium,Home & Kitchen,Peak Imports,Marketplace,Yogyakarta,Bank Transfer,1,85.71,0.0,85.71,85.71,66.93,18.78,2025-03,2025-02-24/2025-03-02,0.21911095554777743
ORD-500145,2025-02-10,SKU-1011,USB-C Hub,Premium,Electronics,Urban Source Ltd.,Online,Jakarta,E-Wallet,3,116.31,0.0,348.93,348.93,191.61,157.32,2025-02,2025-02-10/2025-02-16,0.4508640701573381
ORD-500146,2025-10-05,SKU-1006,Wireless Earbuds,Pro,Electronics,Aster Distribution,Retail Store,Yogyakarta,Cash,1,48.0,0.15,48.0,40.8,31.91,8.89,2025-10,2025-09-29/2025-10-05,0.21789215686274513
ORD-500147,2025-08-14,SKU-1026,Desk Lamp,Premium,Home & Kitchen,Peak Imports,Online,Makassar,E-Wallet,1,42.39,0.1,42.39,38.15,31.28,6.87,2025-08,2025-08-11/2025-08-17,0.1800786369593709
ORD-500148,2025-03-07,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Marketplace,Jakarta,Card,1,33.1,0.05,33.1,31.44,18.31,13.13,2025-03,2025-03-03/2025-03-09,0.4176208651399491
ORD-500149,2025-09-20,SKU-1009,Power Bank,Pro,Electronics,Nova Supply Co.,Online,Jakarta,E-Wallet,3,120.75,0.15,362.25,307.91,277.29,30.62,2025-09,2025-09-15/2025-09-21,0.09944464291513753
ORD-500150,2025-04-01,SKU-1031,Notebook,Standard,Office,Brightline Wholesale,Marketplace,Bandung,Card,1,36.9,0.05,36.9,35.06,23.06,12.0,2025-04,2025-03-31/2025-04-06,0.34227039361095263
ORD-500151,2025-05-24,SKU-1008,Power Bank,Premium,Electronics,Peak Imports,Marketplace,Jakarta,E-Wallet,1,64.8,0.2,64.8,51.84,35.52,16.32,2025-05,2025-05-19/2025-05-25,0.3148148148148148
ORD-500152,2025-07-15,SKU-1062,Running Belt,Pro,Sports,Nova Supply Co.,Online,Bandung,E-Wallet,1,33.01,0.05,33.01,31.36,19.93,11.43,2025-07,2025-07-14/2025-07-20,0.36447704081632654
ORD-500153,2025-12-17,SKU-1002,Bluetooth Speaker,Premium,Electronics,Nova Supply Co.,Online,Semarang,Card,1,110.05,0.0,110.05,110.05,87.34,22.71,2025-12,2025-12-15/2025-12-21,0.20636074511585645
ORD-500154,2025-03-17,SKU-1027,Desk Lamp,Pro,Home & Kitchen,Brightline Wholesale,Marketplace,Jakarta,E-Wallet,1,72.16,0.05,72.16,68.55,43.33,25.22,2025-03,2025-03-17/2025-03-23,0.3679066374908826
ORD-500155,2025-08-30,SKU-1056,Resistance Bands,Pro,Sports,Nova Supply Co.,Online,Bandung,Bank Transfer,2,37.19,0.05,74.38,70.66,43.72,26.94,2025-08,2025-08-25/2025-08-31,0.38126238324370226
ORD-500156,2025-03-10,SKU-1060,Running Belt,Standard,Sports,Nova Supply Co.,Online,Makassar,Bank Transfer,1,84.42,0.0,84.42,84.42,48.15,36.27,2025-03,2025-03-10/2025-03-16,0.42963752665245203
ORD-500157,2025-12-07,SKU-1036,Monitor Stand,Premium,Office,Nova Supply Co.,Online,Jakarta,Card,2,158.85,0.0,317.7,317.7,220.54,97.16,2025-12,2025-12-01/2025-12-07,0.3058231035568146
ORD-500158,2025-05-05,SKU-1026,Desk Lamp,Premium,Home & Kitchen,Peak Imports,Marketplace,Yogyakarta,E-Wallet,1,42.39,0.0,42.39,42.39,31.28,11.11,2025-05,2025-05-05/2025-05-11,0.2620901155933003
ORD-500159,2025-07-21,SKU-1003,Bluetooth Speaker,Pro,Electronics,Brightline Wholesale,Marketplace,Makassar,E-Wallet,1,118.47,0.0,118.47,118.47,71.07,47.4,2025-07,2025-07-21/2025-07-27,0.40010129146619394
ORD-500160,2025-12-29,SKU-1036,Monitor Stand,Premium,Office,Nova Supply Co.,Retail Store,Yogyakarta,Card,1,158.85,0.0,158.85,158.85,110.27,48.58,2025-12,2025-12-29/2026-01-04,0.3058231035568146
ORD-500161,2025-06-01,SKU-1040,Office Chair,Premium,Office,Brightline Wholesale,Online,Jakarta,Card,1,159.4,0.05,159.4,151.43,111.42,40.01,2025-06,2025-05-26/2025-06-01,0.2642144885425609
ORD-500162,2025-09-23,SKU-1020,Electric Kettle,Premium,Home & Kitchen,Peak Imports,Marketplace,Medan,Card,1,73.42,0.1,73.42,66.08,57.33,8.75,2025-09,2025-09-22/2025-09-28,0.13241525423728814
ORD-500163,2025-12-26,SKU-1026,Desk Lamp,Premium,Home & Kitchen,Peak Imports,Marketplace,Makassar,Card,2,42.39,0.2,84.78,67.82,62.56,5.26,2025-12,2025-12-22/2025-12-28,0.07755824240636981
ORD-500164,2025-11-05,SKU-1040,Office Chair,Premium,Office,Brightline Wholesale,Marketplace,Makassar,Card,1,159.4,0.0,159.4,159.4,111.42,47.98,2025-11,2025-11-03/2025-11-09,0.30100376411543284
ORD-500165,2025-09-26,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Retail Store,Yogyakarta,Card,2,61.43,0.05,122.86,116.72,67.4,49.32,2025-09,2025-09-22/2025-09-28,0.42254969156956823
ORD-500166,2025-09-27,SKU-1025,Desk Lamp,Standard,Home & Kitchen,Urban Source Ltd.,Online,Bandung,Bank Transfer,1,104.17,0.0,104.17,104.17,78.6,25.57,2025-09,2025-09-22/2025-09-28,0.2454641451473553
ORD-500167,2025-09-12,SKU-1007,Power Bank,Standard,Electronics,Nova Supply Co.,Wholesale,Bandung,Bank Transfer,1,127.25,0.1,127.25,114.52,81.84,32.68,2025-09,2025-09-08/2025-09-14,0.2853650017464198
ORD-500168,2025-05-29,SKU-1040,Office Chair,Premium,Office,Brightline Wholesale,Online,Semarang,E-Wallet,1,159.4,0.0,159.4,159.4,111.42,47.98,2025-05,2025-05-26/2025-06-01,0.30100376411543284
ORD-500169,2025-10-21,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Online,Makassar,Bank Transfer,1,33.1,0.1,33.1,29.79,18.31,11.48,2025-10,2025-10-20/2025-10-26,0.38536421617992617
ORD-500170,2025-03-14,SKU-1015,Mechanical Keyboard,Pro,Electronics,Aster Distribution,Marketplace,Jakarta,Cash,1,110.43,0.0,110.43,110.43,80.89,29.54,2025-03,2025-03-10/2025-03-16,0.26749977361224303
ORD-500171,2025-04-13,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Retail Store,Bandung,E-Wallet,1,23.78,0.1,23.78,21.4,18.47,2.93,2025-04,2025-04-07/2025-04-13,0.1369158878504673
ORD-500172,2025-09-04,SKU-1036,Monitor Stand,Premium,Office,Nova Supply Co.,Online,Surabaya,E-Wallet,1,158.85,0.05,158.85,150.91,110.27,40.64,2025-09,2025-09-01/2025-09-07,0.26929958253263536
ORD-500173,2025-01-24,SKU-1024,Blender,Pro,Home & Kitchen,Aster Distribution,Retail Store,Yogyakarta,Card,2,59.17,0.0,118.34,118.34,89.92,28.42,2025-01,2025-01-20/2025-01-26,0.24015548419807337
ORD-500174,2025-04-27,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Wholesale,Medan,Bank Transfer,1,33.1,0.05,33.1,31.44,18.31,13.13,2025-04,2025-04-21/2025-04-27,0.4176208651399491
ORD-500175,2025-03-06,SKU-1019,Electric Kettle,Standard,Home & Kitchen,Nova Supply Co.,Marketplace,Surabaya,Bank Transfer,1,88.16,0.05,88.16,83.75,53.02,30.73,2025-03,2025-03-03/2025-03-09,0.3669253731343284
ORD-500176,2025-12-08,SKU-1019,Electric Kettle,Standard,Home & Kitchen,Nova Supply Co.,Wholesale,Bandung,Bank Transfer,1,88.16,0.15,88.16,74.94,53.02,21.92,2025-12,2025-12-08/2025-12-14,0.29250066720042706
ORD-500177,2025-04-26,SKU-1050,Makeup Brush Set,Premium,Beauty,Peak Imports,Marketplace,Surabaya,E-Wallet,2,37.2,0.1,74.4,66.96,51.86,15.1,2025-04,2025-04-21/2025-04-27,0.22550776583034648
ORD-500178,2025-11-04,SKU-1027,Desk Lamp,Pro,Home & Kitchen,Brightline Wholesale,Marketplace,Jakarta,Bank Transfer,1,72.16,0.0,72.16,72.16,43.33,28.83,2025-11,2025-11-03/2025-11-09,0.3995288248337029
ORD-500179,2025-04-22,SKU-1025,Desk Lamp,Standard,Home & Kitchen,Urban Source Ltd.,Retail Store,Jakarta,Bank Transfer,1,104.17,0.1,104.17,93.75,78.6,15.15,2025-04,2025-04-21/2025-04-27,0.1616
ORD-500180,2025-04-05,SKU-1009,Power Bank,Pro,Electronics,Nova Supply Co.,Online,Surabaya,E-Wallet,1,120.75,0.0,120.75,120.75,92.43,28.32,2025-04,2025-03-31/2025-04-06,0.23453416149068324
ORD-500181,2025-06-15,SKU-1008,Power Bank,Premium,Electronics,Peak Imports,Online,Jakarta,Bank Transfer,2,64.8,0.0,129.6,129.6,71.04,58.56,2025-06,2025-06-09/2025-06-15,0.4518518518518519
ORD-500182,2025-10-19,SKU-1065,Dumbbell Set,Pro,Sports,Urban Source Ltd.,Online,Jakarta,Bank Transfer,1,18.33,0.0,18.33,18.33,10.76,7.57,2025-10,2025-10-13/2025-10-19,0.4129841789416258
ORD-500183,2025-01-10,SKU-1061,Running Belt,Premium,Sports,Aster Distribution,Online,Yogyakarta,Bank Transfer,4,76.7,0.0,306.8,306.8,174.84,131.96,2025-01,2025-01-06/2025-01-12,0.4301173402868318
ORD-500184,2025-06-04,SKU-1053,Yoga Mat,Pro,Sports,Brightline Wholesale,Online,Jakarta,Cash,1,30.37,0.15,30.37,25.81,19.3,6.51,2025-06,2025-06-02/2025-06-08,0.2522278186749322
ORD-500185,2025-03-23,SKU-1056,Resistance Bands,Pro,Sports,Nova Supply Co.,Online,Semarang,E-Wallet,1,37.19,0.0,37.19,37.19,21.86,15.33,2025-03,2025-03-17/2025-03-23,0.4122075826835171
ORD-500186,2025-08-31,SKU-1030,Storage Box,Pro,Home & Kitchen,Urban Source Ltd.,Retail Store,Semarang,E-Wallet,2,61.88,0.1,123.76,111.38,95.9,15.48,2025-08,2025-08-25/2025-08-31,0.13898365954390376
ORD-500187,2025-01-01,SKU-1031,Notebook,Standard,Office,Brightline Wholesale,Marketplace,Makassar,Card,1,36.9,0.1,36.9,33.21,23.06,10.15,2025-01,2024-12-30/2025-01-05,0.30563083408611863
ORD-500188,2025-12-29,SKU-1019,Electric Kettle,Standard,Home & Kitchen,Nova Supply Co.,Online,Semarang,Card,1,88.16,0.0,88.16,88.16,53.02,35.14,2025-12,2025-12-29/2026-01-04,0.3985934664246824
ORD-500189,2025-05-15,SKU-1053,Yoga Mat,Pro,Sports,Brightline Wholesale,Marketplace,Surabaya,E-Wallet,2,30.37,0.1,60.74,54.67,38.6,16.07,2025-05,2025-05-12/2025-05-18,0.2939454911285897
ORD-500190,2025-09-03,SKU-1019,Electric Kettle,Standard,Home & Kitchen,Nova Supply Co.,Online,Makassar,E-Wallet,2,88.16,0.1,176.32,158.69,106.04,52.65,2025-09,2025-09-01/2025-09-07,0.33177894007183817
ORD-500191,2025-03-03,SKU-1008,Power Bank,Premium,Electronics,Peak Imports,Marketplace,Bandung,Card,2,64.8,0.0,129.6,129.6,71.04,58.56,2025-03,2025-03-03/2025-03-09,0.4518518518518519
ORD-500192,2025-06-29,SKU-1033,Gel Pen Set,Standard,Office,Aster Distribution,Online,Jakarta,Card,1,82.15,0.0,82.15,82.15,65.35,16.8,2025-06,2025-06-23/2025-06-29,0.20450395617772368
ORD-500193,2025-03-24,SKU-1053,Yoga Mat,Pro,Sports,Brightline Wholesale,Marketplace,Makassar,Card,1,30.37,0.1,30.37,27.33,19.3,8.03,2025-03,2025-03-24/2025-03-30,0.2938163190633004
ORD-500194,2025-01-01,SKU-1009,Power Bank,Pro,Electronics,Nova Supply Co.,Online,Surabaya,Bank Transfer,1,120.75,0.15,120.75,102.64,92.43,10.21,2025-01,2024-12-30/2025-01-05,0.0994738893219018
ORD-500195,2025-04-08,SKU-1056,Resistance Bands,Pro,Sports,Nova Supply Co.,Wholesale,Surabaya,Card,1,37.19,0.0,37.19,37.19,21.86,15.33,2025-04,2025-04-07/2025-04-13,0.4122075826835171
ORD-500196,2025-10-28,SKU-1014,Mechanical Keyboard,Premium,Electronics,Nova Supply Co.,Online,Jakarta,Card,2,106.42,0.05,212.84,202.2,148.48,53.72,2025-10,2025-10-27/2025-11-02,0.26567754698318496
ORD-500197,2025-07-16,SKU-1022,Blender,Standard,Home & Kitchen,Peak Imports,Online,Jakarta,E-Wallet,1,94.62,0.0,94.62,94.62,60.77,33.85,2025-07,2025-07-14/2025-07-20,0.3577467765800042
ORD-500198,2025-10-01,SKU-1007,Power Bank,Standard,Electronics,Nova Supply Co.,Online,Yogyakarta,E-Wallet,1,127.25,0.0,127.25,127.25,81.84,45.41,2025-10,2025-09-29/2025-10-05,0.35685658153241645
ORD-500199,2025-03-01,SKU-1024,Blender,Pro,Home & Kitchen,Aster Distribution,Marketplace,Jakarta,Bank Transfer,4,59.17,0.0,236.68,236.68,179.84,56.84,2025-03,2025-02-24/2025-03-02,0.24015548419807337
ORD-500200,2025-03-06,SKU-1026,Desk Lamp,Premium,Home & Kitchen,Peak Imports,Marketplace,Yogyakarta,E-Wallet,1,42.39,0.15,42.39,36.03,31.28,4.75,2025-03,2025-03-03/2025-03-09,0.131834582292534
ORD-500201,2025-12-14,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Marketplace,Surabaya,Card,1,23.78,0.0,23.78,23.78,18.47,5.31,2025-12,2025-12-08/2025-12-14,0.22329688814129517
ORD-500202,2025-12-23,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Online,Yogyakarta,E-Wallet,1,61.43,0.1,61.43,55.29,33.7,21.59,2025-12,2025-12-22/2025-12-28,0.3904865255923313
ORD-500203,2025-06-19,SKU-1036,Monitor Stand,Premium,Office,Nova Supply Co.,Retail Store,Bandung,Card,1,158.85,0.0,158.85,158.85,110.27,48.58,2025-06,2025-06-16/2025-06-22,0.3058231035568146
ORD-500204,2025-01-10,SKU-1052,Yoga Mat,Premium,Sports,Peak Imports,Marketplace,Jakarta,Card,2,51.11,0.05,102.22,97.11,80.72,16.39,2025-01,2025-01-06/2025-01-12,0.1687776748017712
ORD-500205,2025-02-27,SKU-1032,Notebook,Premium,Office,Brightline Wholesale,Marketplace,Bandung,Cash,1,86.3,0.05,86.3,81.98,63.48,18.5,2025-02,2025-02-24/2025-03-02,0.22566479629177846
ORD-500206,2025-05-21,SKU-1004,Wireless Earbuds,Standard,Electronics,Aster Distribution,Online,Makassar,E-Wallet,1,77.45,0.0,77.45,77.45,55.47,21.98,2025-05,2025-05-19/2025-05-25,0.28379599741768885
ORD-500207,2025-08-07,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Retail Store,Jakarta,E-Wallet,2,23.78,0.05,47.56,45.18,36.94,8.24,2025-08,2025-08-04/2025-08-10,0.18238158477202301
ORD-500208,2025-11-23,SKU-1061,Running Belt,Premium,Sports,Aster Distribution,Online,Surabaya,Bank Transfer,2,76.7,0.05,153.4,145.73,87.42,58.31,2025-11,2025-11-17/2025-11-23,0.40012351609140195
ORD-500209,2025-06-19,SKU-1011,USB-C Hub,Premium,Electronics,Urban Source Ltd.,Wholesale,Bandung,E-Wallet,1,116.31,0.0,116.31,116.31,63.87,52.44,2025-06,2025-06-16/2025-06-22,0.4508640701573381
ORD-500210,2025-03-13,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Marketplace,Makassar,Cash,1,23.78,0.15,23.78,20.21,18.47,1.74,2025-03,2025-03-10/2025-03-16,0.08609599208312715
ORD-500211,2025-03-07,SKU-1003,Bluetooth Speaker,Pro,Electronics,Brightline Wholesale,Online,Jakarta,E-Wallet,1,118.47,0.0,118.47,118.47,71.07,47.4,2025-03,2025-03-03/2025-03-09,0.40010129146619394
ORD-500212,2025-04-27,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Online,Jakarta,Card,2,23.78,0.15,47.56,40.43,36.94,3.49,2025-04,2025-04-21/2025-04-27,0.08632203809052684
ORD-500213,2025-09-13,SKU-1007,Power Bank,Standard,Electronics,Nova Supply Co.,Online,Surabaya,E-Wallet,1,127.25,0.0,127.25,127.25,81.84,45.41,2025-09,2025-09-08/2025-09-14,0.35685658153241645
ORD-500214,2025-02-06,SKU-1051,Yoga Mat,Standard,Sports,Brightline Wholesale,Online,Jakarta,Bank Transfer,2,71.8,0.05,143.6,136.42,81.72,54.7,2025-02,2025-02-03/2025-02-09,0.40096760005864246
ORD-500215,2025-02-22,SKU-1024,Blender,Pro,Home & Kitchen,Aster Distribution,Marketplace,Surabaya,Bank Transfer,1,59.17,0.15,59.17,50.29,44.96,5.33,2025-02,2025-02-17/2025-02-23,0.10598528534499901
ORD-500216,2025-12-30,SKU-1055,Resistance Bands,Premium,Sports,Aster Distribution,Retail Store,Makassar,E-Wallet,1,26.5,0.05,26.5,25.17,21.45,3.72,2025-12,2025-12-29/2026-01-04,0.14779499404052443
ORD-500217,2025-07-13,SKU-1023,Blender,Premium,Home & Kitchen,Urban Source Ltd.,Marketplace,Yogyakarta,E-Wallet,1,72.39,0.05,72.39,68.77,53.2,15.57,2025-07,2025-07-07/2025-07-13,0.22640686345790317
ORD-500218,2025-06-30,SKU-1019,Electric Kettle,Standard,Home & Kitchen,Nova Supply Co.,Marketplace,Semarang,Cash,1,88.16,0.0,88.16,88.16,53.02,35.14,2025-06,2025-06-30/2025-07-06,0.3985934664246824
ORD-500219,2025-10-19,SKU-1022,Blender,Standard,Home & Kitchen,Peak Imports,Retail Store,Jakarta,Card,1,94.62,0.05,94.62,89.89,60.77,29.12,2025-10,2025-10-13/2025-10-19,0.32395149627322284
ORD-500220,2025-11-13,SKU-1061,Running Belt,Premium,Sports,Aster Distribution,Online,Makassar,E-Wallet,3,76.7,0.0,230.1,230.1,131.13,98.97,2025-11,2025-11-10/2025-11-16,0.4301173402868318
ORD-500221,2025-04-09,SKU-1027,Desk Lamp,Pro,Home & Kitchen,Brightline Wholesale,Online,Jakarta,Bank Transfer,1,72.16,0.05,72.16,68.55,43.33,25.22,2025-04,2025-04-07/2025-04-13,0.3679066374908826
ORD-500222,2025-06-14,SKU-1021,Electric Kettle,Pro,Home & Kitchen,Aster Distribution,Marketplace,Yogyakarta,E-Wallet,1,84.19,0.0,84.19,84.19,57.93,26.26,2025-06,2025-06-09/2025-06-15,0.31191352892267493
ORD-500223,2025-04-22,SKU-1024,Blender,Pro,Home & Kitchen,Aster Distribution,Marketplace,Jakarta,Card,1,59.17,0.05,59.17,56.21,44.96,11.25,2025-04,2025-04-21/2025-04-27,0.20014232342999466
ORD-500224,2025-03-02,SKU-1014,Mechanical Keyboard,Premium,Electronics,Nova Supply Co.,Online,Bandung,Card,2,106.42,0.15,212.84,180.91,148.48,32.43,2025-03,2025-02-24/2025-03-02,0.1792604057266044
ORD-500225,2025-03-08,SKU-1002,Bluetooth Speaker,Premium,Electronics,Nova Supply Co.,Online,Yogyakarta,Bank Transfer,3,110.05,0.0,330.15,330.15,262.02,68.13,2025-03,2025-03-03/2025-03-09,0.20636074511585642
ORD-500226,2025-08-07,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Marketplace,Yogyakarta,Cash,1,61.43,0.0,61.43,61.43,33.7,27.73,2025-08,2025-08-04/2025-08-10,0.45140810678821425
ORD-500227,2025-12-08,SKU-1002,Bluetooth Speaker,Premium,Electronics,Nova Supply Co.,Marketplace,Jakarta,Card,2,110.05,0.05,220.1,209.1,174.68,34.42,2025-12,2025-12-08/2025-12-14,0.1646102343376375
ORD-500228,2025-09-06,SKU-1001,Bluetooth Speaker,Standard,Electronics,Nova Supply Co.,Retail Store,Surabaya,E-Wallet,2,120.16,0.0,240.32,240.32,167.54,72.78,2025-09,2025-09-01/2025-09-07,0.3028462050599201
ORD-500229,2025-11-18,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Retail Store,Jakarta,E-Wallet,2,61.43,0.1,122.86,110.57,67.4,43.17,2025-11,2025-11-17/2025-11-23,0.39043140092249257
ORD-500230,2025-11-17,SKU-1033,Gel Pen Set,Standard,Office,Aster Distribution,Marketplace,Surabaya,Card,3,82.15,0.15,246.45,209.48,196.05,13.43,2025-11,2025-11-17/2025-11-23,0.06411113232766852
ORD-500231,2025-11-07,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Online,Bandung,Bank Transfer,2,33.1,0.1,66.2,59.58,36.62,22.96,2025-11,2025-11-03/2025-11-09,0.38536421617992617
ORD-500232,2025-03-10,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Retail Store,Bandung,Bank Transfer,4,61.43,0.05,245.72,233.43,134.8,98.63,2025-03,2025-03-10/2025-03-16,0.4225249539476502
ORD-500233,2025-11-29,SKU-1025,Desk Lamp,Standard,Home & Kitchen,Urban Source Ltd.,Online,Yogyakarta,Bank Transfer,1,104.17,0.15,104.17,88.54,78.6,9.94,2025-11,2025-11-24/2025-11-30,0.112265642647391
ORD-500234,2025-06-05,SKU-1018,Air Fryer,Pro,Home & Kitchen,Peak Imports,Marketplace,Surabaya,Card,2,12.8,0.0,25.6,25.6,15.36,10.24,2025-06,2025-06-02/2025-06-08,0.39999999999999997
